****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.020    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (MGD)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil        TA       DIC        pH    OmegaC    OmegaA     R_cal     R_arg
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        () (mmol/m3) (mmol/m3)   (total)        ()        () (umol/hr) (umol/hr)
   680.486    78.556    42.000     0.582     0.000   147.572  2904.605  2500.095     8.378     7.206     4.553
   686.136    79.328    43.000     0.596     0.000   147.572  2904.605  2500.095     8.378     7.206     4.553
   691.847    80.103    44.000     0.610     0.000   147.572  2904.605  2500.095     8.378     7.206     4.553
   697.617    80.880    45.000     0.624     0.000   143.950  2904.465  2500.092     8.378     7.203     4.552
   703.444    81.660    46.000     0.638     0.000   143.950  2904.465  2500.092     8.378     7.203     4.552
   709.325    82.442    47.000     0.652     0.000   143.950  2904.465  2500.092     8.378     7.203     4.552
   715.259    83.226    48.000     0.666     0.000   140.401  2904.326  2500.089     8.377     7.201     4.550
   721.243    84.013    49.000     0.680     0.000   140.401  2904.326  2500.089     8.377     7.201     4.550
   727.276    84.803    50.000     0.694     0.000   140.401  2904.326  2500.089     8.377     7.201     4.550
   733.356    85.595    51.000     0.707     0.000   136.937  2904.189  2500.086     8.377     7.198     4.549
   739.481    86.390    52.000     0.721     0.000   136.937  2904.189  2500.086     8.377     7.198     4.549
   745.651    87.187    53.000     0.735     0.000   136.937  2904.189  2500.086     8.377     7.198     4.549
   751.863    87.986    54.000     0.749     0.000   133.566  2904.053  2500.084     8.377     7.196     4.547
   758.117    88.788    55.000     0.763     0.000   133.566  2904.053  2500.084     8.377     7.196     4.547
   764.411    89.592    56.000     0.777     0.000   133.566  2904.053  2500.084     8.377     7.196     4.547
   770.744    90.399    57.000     0.791     0.000   130.294  2903.919  2500.081     8.377     7.194     4.546
   777.115    91.208    58.000     0.805     0.000   130.294  2903.919  2500.081     8.377     7.194     4.546
   783.524    92.019    59.000     0.819     0.000   130.294  2903.919  2500.081     8.377     7.194     4.546
   789.968    92.833    60.000     0.832     0.000   127.122  2903.788  2500.078     8.377     7.191     4.544
   796.448    93.649    61.000     0.846     0.000   127.122  2903.788  2500.078     8.377     7.191     4.544
   802.963    94.468    62.000     0.860     0.000   127.122  2903.788  2500.078     8.377     7.191     4.544
   809.511    95.289    63.000     0.874     0.000   124.052  2903.659  2500.075     8.377     7.189     4.543
   816.092    96.112    64.000     0.888     0.000   124.052  2903.659  2500.075     8.377     7.189     4.543
   822.706    96.938    65.000     0.902     0.000   124.052  2903.659  2500.075     8.377     7.189     4.543
   829.351    97.766    66.000     0.916     0.000   121.084  2903.533  2500.073     8.377     7.187     4.542
   836.027    98.596    67.000     0.930     0.000   121.084  2903.533  2500.073     8.377     7.187     4.542
   842.733    99.429    68.000     0.944     0.000   121.084  2903.533  2500.073     8.377     7.187     4.542
   849.470   100.264    69.000     0.957     0.000   118.215  2903.409  2500.070     8.376     7.185     4.540
   856.235   101.101    70.000     0.971     0.000   118.215  2903.409  2500.070     8.376     7.185     4.540
   863.030   101.941    71.000     0.985     0.000   118.215  2903.409  2500.070     8.376     7.185     4.540
   869.853   102.783    72.000     0.999     0.000   115.443  2903.289  2500.068     8.376     7.183     4.539
   876.704   103.627    73.000     1.013     0.000   115.443  2903.289  2500.068     8.376     7.183     4.539
   883.582   104.474    74.000     1.027     0.000   115.443  2903.289  2500.068     8.376     7.183     4.539
   890.487   105.323    75.000     1.041     0.000   112.767  2903.171  2500.065     8.376     7.181     4.538
   897.419   106.174    76.000     1.055     0.000   112.767  2903.171  2500.065     8.376     7.181     4.538
   904.377   107.028    77.000     1.069     0.000   112.767  2903.171  2500.065     8.376     7.181     4.538
   911.361   107.883    78.000     1.082     0.000   110.183  2903.056  2500.063     8.376     7.179     4.536
   918.371   108.741    79.000     1.096     0.000   110.183  2903.056  2500.063     8.376     7.179     4.536
   925.406   109.602    80.000     1.110     0.000   110.183  2903.056  2500.063     8.376     7.179     4.536
   932.466   110.464    81.000     1.124     0.000   107.688  2902.945  2500.061     8.376     7.177     4.535
   939.550   111.329    82.000     1.138     0.000   107.688  2902.945  2500.061     8.376     7.177     4.535
   946.659   112.196    83.000     1.152     0.000   107.688  2902.945  2500.061     8.376     7.177     4.535
   953.792   113.065    84.000     1.166     0.000   105.279  2902.836  2500.058     8.376     7.175     4.534
   960.949   113.937    85.000     1.180     0.000   105.279  2902.836  2500.058     8.376     7.175     4.534
   968.129   114.810    86.000     1.194     0.000   105.279  2902.836  2500.058     8.376     7.175     4.534
   975.333   115.686    87.000     1.207     0.000   102.953  2902.731  2500.056     8.376     7.173     4.533
   982.559   116.565    88.000     1.221     0.000   102.953  2902.731  2500.056     8.376     7.173     4.533
   989.809   117.445    89.000     1.235     0.000   102.953  2902.731  2500.056     8.376     7.173     4.533
   997.081   118.328    90.000     1.249     0.000   100.706  2902.628  2500.054     8.376     7.171     4.532
  1004.376   119.212    91.000     1.263     0.000   100.706  2902.628  2500.054     8.376     7.171     4.532
  1011.693   120.099    92.000     1.277     0.000   100.706  2902.628  2500.054     8.376     7.171     4.532
  1019.032   120.989    93.000     1.291     0.000    98.536  2902.529  2500.052     8.375     7.169     4.531
  1026.393   121.880    94.000     1.305     0.000    98.536  2902.529  2500.052     8.375     7.169     4.531
  1033.775   122.773    95.000     1.319     0.000    98.536  2902.529  2500.052     8.375     7.169     4.531
  1041.179   123.669    96.000     1.332     0.000    96.438  2902.432  2500.050     8.375     7.168     4.530
  1048.605   124.567    97.000     1.346     0.000    96.438  2902.432  2500.050     8.375     7.168     4.530
  1056.051   125.467    98.000     1.360     0.000    96.438  2902.432  2500.050     8.375     7.168     4.530
  1063.519   126.369    99.000     1.374     0.000    94.412  2902.339  2500.048     8.375     7.166     4.529
  1071.007   127.274   100.000     1.388     0.000    94.412  2902.339  2500.048     8.375     7.166     4.529
  1078.517   128.180   101.000     1.402     0.000    94.412  2902.339  2500.048     8.375     7.166     4.529
  1086.047   129.089   102.000     1.416     0.000    92.452  2902.248  2500.046     8.375     7.165     4.528
  1093.597   130.000   103.000     1.430     0.000    92.452  2902.248  2500.046     8.375     7.165     4.528
  1101.168   130.912   104.000     1.444     0.000    92.452  2902.248  2500.046     8.375     7.165     4.528
  1108.759   131.827   105.000     1.457     0.000    90.557  2902.160  2500.045     8.375     7.163     4.527
  1116.370   132.745   106.000     1.471     0.000    90.557  2902.160  2500.045     8.375     7.163     4.527
  1124.000   133.664   107.000     1.485     0.000    90.557  2902.160  2500.045     8.375     7.163     4.527
  1131.651   134.585   108.000     1.499     0.000    88.725  2902.075  2500.043     8.375     7.162     4.526
  1139.322   135.509   109.000     1.513     0.000    88.725  2902.075  2500.043     8.375     7.162     4.526
  1147.012   136.434   110.000     1.527     0.000    88.725  2902.075  2500.043     8.375     7.162     4.526
  1154.722   137.362   111.000     1.541     0.000    86.951  2901.993  2500.041     8.375     7.160     4.525
  1162.451   138.292   112.000     1.555     0.000    86.951  2901.993  2500.041     8.375     7.160     4.525
  1170.199   139.224   113.000     1.569     0.000    86.951  2901.993  2500.041     8.375     7.160     4.525
  1177.967   140.158   114.000     1.582     0.000    85.234  2901.913  2500.039     8.375     7.159     4.524
  1185.754   141.094   115.000     1.596     0.000    85.234  2901.913  2500.039     8.375     7.159     4.524
  1193.559   142.032   116.000     1.610     0.000    85.234  2901.913  2500.039     8.375     7.159     4.524
  1201.384   142.972   117.000     1.624     0.000    83.572  2901.836  2500.038     8.375     7.157     4.523
  1209.228   143.914   118.000     1.638     0.000    83.572  2901.836  2500.038     8.375     7.157     4.523
  1217.090   144.859   119.000     1.652     0.000    83.572  2901.836  2500.038     8.375     7.157     4.523
  1224.971   145.805   120.000     1.666     0.000    81.962  2901.762  2500.036     8.375     7.156     4.522
  1232.870   146.753   121.000     1.680     0.000    81.962  2901.762  2500.036     8.375     7.156     4.522
  1240.789   147.704   122.000     1.694     0.000    81.962  2901.762  2500.036     8.375     7.156     4.522
  1248.725   148.656   123.000     1.707     0.000    80.402  2901.690  2500.035     8.374     7.155     4.521
  1256.680   149.611   124.000     1.721     0.000    80.402  2901.690  2500.035     8.374     7.155     4.521
  1264.653   150.567   125.000     1.735     0.000    80.402  2901.690  2500.035     8.374     7.155     4.521
  1272.644   151.526   126.000     1.749     0.000    78.891  2901.621  2500.033     8.374     7.154     4.521
  1280.654   152.487   127.000     1.763     0.000    78.891  2901.621  2500.033     8.374     7.154     4.521
  1288.682   153.449   128.000     1.777     0.000    78.891  2901.621  2500.033     8.374     7.154     4.521
  1296.727   154.414   129.000     1.791     0.000    77.425  2901.554  2500.032     8.374     7.153     4.520
  1304.791   155.381   130.000     1.805     0.000    77.425  2901.554  2500.032     8.374     7.153     4.520
  1312.872   156.349   131.000     1.819     0.000    77.425  2901.554  2500.032     8.374     7.153     4.520
  1320.971   157.320   132.000     1.832     0.000    76.003  2901.489  2500.031     8.374     7.151     4.519
  1329.088   158.293   133.000     1.846     0.000    76.003  2901.489  2500.031     8.374     7.151     4.519
  1337.223   159.268   134.000     1.860     0.000    76.003  2901.489  2500.031     8.374     7.151     4.519
  1345.375   160.244   135.000     1.874     0.000    74.624  2901.427  2500.029     8.374     7.150     4.519
  1353.544   161.223   136.000     1.888     0.000    74.624  2901.427  2500.029     8.374     7.150     4.519
  1361.732   162.204   137.000     1.902     0.000    74.624  2901.427  2500.029     8.374     7.150     4.519
  1369.936   163.186   138.000     1.916     0.000    73.285  2901.367  2500.028     8.374     7.149     4.518
  1378.158   164.171   139.000     1.930     0.000    73.285  2901.367  2500.028     8.374     7.149     4.518
  1386.398   165.157   140.000     1.944     0.000    73.285  2901.367  2500.028     8.374     7.149     4.518
  1394.654   166.146   141.000     1.957     0.000    71.986  2901.309  2500.027     8.374     7.148     4.517
  1402.928   167.137   142.000     1.971     0.000    71.986  2901.309  2500.027     8.374     7.148     4.517
  1411.219   168.129   143.000     1.985     0.000    71.986  2901.309  2500.027     8.374     7.148     4.517
  1419.527   169.123   144.000     1.999     0.000    70.724  2901.253  2500.026     8.374     7.147     4.517
  1427.852   170.120   145.000     2.013     0.000    70.724  2901.253  2500.026     8.374     7.147     4.517
  1436.194   171.118   146.000     2.027     0.000    70.724  2901.253  2500.026     8.374     7.147     4.517
  1444.553   172.118   147.000     2.041     0.000    69.498  2901.200  2500.025     8.374     7.146     4.516
  1452.929   173.121   148.000     2.055     0.000    69.498  2901.200  2500.025     8.374     7.146     4.516
  1461.322   174.125   149.000     2.069     0.000    69.498  2901.200  2500.025     8.374     7.146     4.516
  1469.732   175.131   150.000     2.082     0.000    68.307  2901.148  2500.024     8.374     7.145     4.515
  1478.158   176.139   151.000     2.096     0.000    68.307  2901.148  2500.024     8.374     7.145     4.515
  1486.601   177.149   152.000     2.110     0.000    68.307  2901.148  2500.024     8.374     7.145     4.515
  1495.061   178.161   153.000     2.124     0.000    67.150  2901.098  2500.023     8.374     7.145     4.515
  1503.537   179.175   154.000     2.138     0.000    67.150  2901.098  2500.023     8.374     7.145     4.515
  1512.030   180.190   155.000     2.152     0.000    67.150  2901.098  2500.023     8.374     7.145     4.515
  1520.540   181.208   156.000     2.166     0.000    66.024  2901.051  2500.022     8.374     7.144     4.514
  1529.066   182.228   157.000     2.180     0.000    66.024  2901.051  2500.022     8.374     7.144     4.514
  1537.608   183.249   158.000     2.194     0.000    66.024  2901.051  2500.022     8.374     7.144     4.514
  1546.167   184.272   159.000     2.207     0.000    64.929  2901.005  2500.021     8.374     7.143     4.514
  1554.742   185.298   160.000     2.221     0.000    64.929  2901.005  2500.021     8.374     7.143     4.514
  1563.334   186.325   161.000     2.235     0.000    64.929  2901.005  2500.021     8.374     7.143     4.514
  1571.941   187.354   162.000     2.249     0.000    63.864  2900.960  2500.020     8.374     7.142     4.513
  1580.565   188.385   163.000     2.263     0.000    63.864  2900.960  2500.020     8.374     7.142     4.513
  1589.206   189.418   164.000     2.277     0.000    63.864  2900.960  2500.020     8.374     7.142     4.513
  1597.862   190.452   165.000     2.291     0.000    62.828  2900.918  2500.019     8.374     7.141     4.513
  1606.535   191.489   166.000     2.305     0.000    62.828  2900.918  2500.019     8.374     7.141     4.513
  1615.223   192.527   167.000     2.319     0.000    62.828  2900.918  2500.019     8.374     7.141     4.513
  1623.928   193.567   168.000     2.332     0.000    61.819  2900.877  2500.018     8.374     7.141     4.512
  1632.649   194.610   169.000     2.346     0.000    61.819  2900.877  2500.018     8.374     7.141     4.512
  1641.385   195.654   170.000     2.360     0.000    61.819  2900.877  2500.018     8.374     7.141     4.512
  1650.138   196.700   171.000     2.374     0.000    60.837  2900.838  2500.017     8.373     7.140     4.512
  1658.906   197.747   172.000     2.388     0.000    60.837  2900.838  2500.017     8.373     7.140     4.512
  1667.691   198.797   173.000     2.402     0.000    60.837  2900.838  2500.017     8.373     7.140     4.512
  1676.491   199.848   174.000     2.416     0.000    59.880  2900.800  2500.017     8.373     7.139     4.512
  1685.307   200.902   175.000     2.430     0.000    59.880  2900.800  2500.017     8.373     7.139     4.512
  1694.139   201.957   176.000     2.444     0.000    59.880  2900.800  2500.017     8.373     7.139     4.512
  1702.986   203.014   177.000     2.457     0.000    58.948  2900.764  2500.016     8.373     7.139     4.511
  1711.849   204.073   178.000     2.471     0.000    58.948  2900.764  2500.016     8.373     7.139     4.511
  1720.728   205.133   179.000     2.485     0.000    58.948  2900.764  2500.016     8.373     7.139     4.511
  1729.623   206.196   180.000     2.499     0.000    58.040  2900.729  2500.015     8.373     7.138     4.511
  1738.533   207.260   181.000     2.513     0.000    58.040  2900.729  2500.015     8.373     7.138     4.511
  1747.458   208.326   182.000     2.527     0.000    58.040  2900.729  2500.015     8.373     7.138     4.511
  1756.400   209.394   183.000     2.541     0.000    57.155  2900.696  2500.014     8.373     7.138     4.510
  1765.356   210.464   184.000     2.555     0.000    57.155  2900.696  2500.014     8.373     7.138     4.510
  1774.328   211.536   185.000     2.569     0.000    57.155  2900.696  2500.014     8.373     7.138     4.510
  1783.316   212.609   186.000     2.582     0.000    56.292  2900.664  2500.014     8.373     7.137     4.510
  1792.319   213.684   187.000     2.596     0.000    56.292  2900.664  2500.014     8.373     7.137     4.510
  1801.337   214.761   188.000     2.610     0.000    56.292  2900.664  2500.014     8.373     7.137     4.510
  1810.371   215.840   189.000     2.624     0.000    55.451  2900.634  2500.013     8.373     7.137     4.510
  1819.420   216.921   190.000     2.638     0.000    55.451  2900.634  2500.013     8.373     7.137     4.510
  1828.484   218.003   191.000     2.652     0.000    55.451  2900.634  2500.013     8.373     7.137     4.510
  1837.564   219.087   192.000     2.666     0.000    54.630  2900.604  2500.012     8.373     7.136     4.509
  1846.659   220.173   193.000     2.680     0.000    54.630  2900.604  2500.012     8.373     7.136     4.509
  1855.769   221.261   194.000     2.694     0.000    54.630  2900.604  2500.012     8.373     7.136     4.509
  1864.894   222.351   195.000     2.707     0.000    53.829  2900.576  2500.012     8.373     7.136     4.509
  1874.034   223.442   196.000     2.721     0.000    53.829  2900.576  2500.012     8.373     7.136     4.509
  1883.189   224.535   197.000     2.735     0.000    53.829  2900.576  2500.012     8.373     7.136     4.509
  1892.360   225.630   198.000     2.749     0.000    53.048  2900.549  2500.011     8.373     7.135     4.509
  1901.545   226.727   199.000     2.763     0.000    53.048  2900.549  2500.011     8.373     7.135     4.509
  1910.746   227.825   200.000     2.777     0.000    53.048  2900.549  2500.011     8.373     7.135     4.509
  1919.961   228.926   201.000     2.791     0.000    52.285  2900.523  2500.011     8.373     7.135     4.509
  1929.192   230.028   202.000     2.805     0.000    52.285  2900.523  2500.011     8.373     7.135     4.509
  1938.437   231.132   203.000     2.819     0.000    52.285  2900.523  2500.011     8.373     7.135     4.509
  1947.697   232.237   204.000     2.832     0.000    51.540  2900.499  2500.010     8.373     7.134     4.508
  1956.973   233.344   205.000     2.846     0.000    51.540  2900.499  2500.010     8.373     7.134     4.508
  1966.263   234.453   206.000     2.860     0.000    51.540  2900.499  2500.010     8.373     7.134     4.508
............................. Reached Chronic Mixing Zone ..........................
  1975.568   235.564   207.000     2.874     0.000    50.813  2900.475  2500.010     8.373     7.134     4.508
  1984.887   236.677   208.000     2.888     0.000    50.813  2900.475  2500.010     8.373     7.134     4.508
  1994.222   237.791   209.000     2.902     0.000    50.813  2900.475  2500.010     8.373     7.134     4.508
  2003.571   238.907   210.000     2.916     0.000    50.102  2900.452  2500.009     8.373     7.133     4.508
  2012.935   240.025   211.000     2.930     0.000    50.102  2900.452  2500.009     8.373     7.133     4.508
  2022.314   241.144   212.000     2.944     0.000    50.102  2900.452  2500.009     8.373     7.133     4.508
  2031.707   242.266   213.000     2.957     0.000    49.408  2900.431  2500.009     8.373     7.133     4.508
  2041.115   243.389   214.000     2.971     0.000    49.408  2900.431  2500.009     8.373     7.133     4.508
  2050.538   244.513   215.000     2.985     0.000    49.408  2900.431  2500.009     8.373     7.133     4.508
  2059.975   245.640   216.000     2.999     0.000    48.730  2900.410  2500.008     8.373     7.133     4.507
  2069.427   246.768   217.000     3.013     0.000    48.730  2900.410  2500.008     8.373     7.133     4.507
  2078.893   247.898   218.000     3.027     0.000    48.730  2900.410  2500.008     8.373     7.133     4.507
  2088.374   249.029   219.000     3.041     0.000    48.067  2900.390  2500.008     8.373     7.132     4.507
  2097.870   250.163   220.000     3.055     0.000    48.067  2900.390  2500.008     8.373     7.132     4.507
  2107.380   251.298   221.000     3.069     0.000    48.067  2900.390  2500.008     8.373     7.132     4.507
  2116.904   252.434   222.000     3.082     0.000    47.419  2900.371  2500.008     8.373     7.132     4.507
  2126.443   253.573   223.000     3.096     0.000    47.419  2900.371  2500.008     8.373     7.132     4.507
  2135.996   254.713   224.000     3.110     0.000    47.419  2900.371  2500.008     8.373     7.132     4.507
  2145.564   255.855   225.000     3.124     0.000    46.786  2900.353  2500.007     8.373     7.132     4.507
  2155.146   256.998   226.000     3.138     0.000    46.786  2900.353  2500.007     8.373     7.132     4.507
  2164.742   258.144   227.000     3.152     0.000    46.786  2900.353  2500.007     8.373     7.132     4.507
  2174.352   259.291   228.000     3.166     0.000    46.166  2900.336  2500.007     8.373     7.131     4.507
  2183.977   260.439   229.000     3.180     0.000    46.166  2900.336  2500.007     8.373     7.131     4.507
  2193.617   261.590   230.000     3.194     0.000    46.166  2900.336  2500.007     8.373     7.131     4.507
  2203.270   262.742   231.000     3.207     0.000    45.560  2900.320  2500.007     8.373     7.131     4.506
  2212.938   263.895   232.000     3.221     0.000    45.560  2900.320  2500.007     8.373     7.131     4.506
  2222.619   265.051   233.000     3.235     0.000    45.560  2900.320  2500.007     8.373     7.131     4.506
  2232.315   266.208   234.000     3.249     0.000    44.967  2900.304  2500.006     8.373     7.131     4.506
  2242.026   267.367   235.000     3.263     0.000    44.967  2900.304  2500.006     8.373     7.131     4.506
  2251.750   268.527   236.000     3.277     0.000    44.967  2900.304  2500.006     8.373     7.131     4.506
  2261.488   269.689   237.000     3.291     0.000    44.387  2900.289  2500.006     8.373     7.131     4.506
  2271.241   270.853   238.000     3.305     0.000    44.387  2900.289  2500.006     8.373     7.131     4.506
  2281.008   272.018   239.000     3.319     0.000    44.387  2900.289  2500.006     8.373     7.131     4.506
  2290.788   273.186   240.000     3.332     0.000    43.819  2900.274  2500.006     8.373     7.130     4.506
  2300.583   274.354   241.000     3.346     0.000    43.819  2900.274  2500.006     8.373     7.130     4.506
  2310.392   275.525   242.000     3.360     0.000    43.819  2900.274  2500.006     8.373     7.130     4.506
  2320.214   276.697   243.000     3.374     0.000    43.263  2900.261  2500.005     8.373     7.130     4.506
  2330.051   277.871   244.000     3.388     0.000    43.263  2900.261  2500.005     8.373     7.130     4.506
  2339.902   279.046   245.000     3.402     0.000    43.263  2900.261  2500.005     8.373     7.130     4.506
  2349.766   280.223   246.000     3.416     0.000    42.719  2900.248  2500.005     8.373     7.130     4.506
  2359.645   281.402   247.000     3.430     0.000    42.719  2900.248  2500.005     8.373     7.130     4.506
  2369.537   282.582   248.000     3.444     0.000    42.719  2900.248  2500.005     8.373     7.130     4.506
  2379.443   283.764   249.000     3.457     0.000    42.186  2900.235  2500.005     8.373     7.130     4.505
  2389.363   284.948   250.000     3.471     0.000    42.186  2900.235  2500.005     8.373     7.130     4.505
  2399.297   286.133   251.000     3.485     0.000    42.186  2900.235  2500.005     8.373     7.130     4.505
  2409.245   287.320   252.000     3.499     0.000    41.664  2900.223  2500.005     8.373     7.129     4.505
  2419.206   288.509   253.000     3.513     0.000    41.664  2900.223  2500.005     8.373     7.129     4.505
  2429.181   289.699   254.000     3.527     0.000    41.664  2900.223  2500.005     8.373     7.129     4.505
  2439.170   290.891   255.000     3.541     0.000    41.153  2900.212  2500.004     8.373     7.129     4.505
  2449.173   292.084   256.000     3.555     0.000    41.153  2900.212  2500.004     8.373     7.129     4.505
  2459.189   293.279   257.000     3.569     0.000    41.153  2900.212  2500.004     8.373     7.129     4.505
  2469.219   294.476   258.000     3.582     0.000    40.652  2900.201  2500.004     8.373     7.129     4.505
  2479.263   295.674   259.000     3.596     0.000    40.652  2900.201  2500.004     8.373     7.129     4.505
  2489.320   296.874   260.000     3.610     0.000    40.652  2900.201  2500.004     8.373     7.129     4.505
  2499.391   298.076   261.000     3.624     0.000    40.161  2900.191  2500.004     8.373     7.129     4.505
  2509.476   299.279   262.000     3.638     0.000    40.161  2900.191  2500.004     8.373     7.129     4.505
  2519.574   300.484   263.000     3.652     0.000    40.161  2900.191  2500.004     8.373     7.129     4.505
  2529.686   301.690   264.000     3.666     0.000    39.680  2900.181  2500.004     8.373     7.129     4.505
  2539.811   302.898   265.000     3.680     0.000    39.680  2900.181  2500.004     8.373     7.129     4.505
  2549.950   304.108   266.000     3.694     0.000    39.680  2900.181  2500.004     8.373     7.129     4.505
  2560.102   305.319   267.000     3.707     0.000    39.209  2900.172  2500.004     8.373     7.129     4.505
  2570.268   306.532   268.000     3.721     0.000    39.209  2900.172  2500.004     8.373     7.129     4.505
  2580.447   307.747   269.000     3.735     0.000    39.209  2900.172  2500.004     8.373     7.129     4.505
  2590.640   308.963   270.000     3.749     0.000    38.747  2900.163  2500.003     8.373     7.128     4.505
  2600.846   310.180   271.000     3.763     0.000    38.747  2900.163  2500.003     8.373     7.128     4.505
  2611.066   311.400   272.000     3.777     0.000    38.747  2900.163  2500.003     8.373     7.128     4.505
  2621.299   312.621   273.000     3.791     0.000    38.293  2900.155  2500.003     8.373     7.128     4.505
  2631.545   313.843   274.000     3.805     0.000    38.293  2900.155  2500.003     8.373     7.128     4.505
  2641.805   315.067   275.000     3.819     0.000    38.293  2900.155  2500.003     8.373     7.128     4.505
  2652.078   316.293   276.000     3.832     0.000    37.849  2900.147  2500.003     8.373     7.128     4.504
  2662.365   317.520   277.000     3.846     0.000    37.849  2900.147  2500.003     8.373     7.128     4.504
  2672.664   318.749   278.000     3.860     0.000    37.849  2900.147  2500.003     8.373     7.128     4.504
  2682.977   319.979   279.000     3.874     0.000    37.413  2900.139  2500.003     8.373     7.128     4.504
  2693.304   321.211   280.000     3.888     0.000    37.413  2900.139  2500.003     8.373     7.128     4.504
  2703.643   322.444   281.000     3.902     0.000    37.413  2900.139  2500.003     8.373     7.128     4.504
  2713.996   323.680   282.000     3.916     0.000    36.985  2900.132  2500.003     8.373     7.128     4.504
  2724.362   324.916   283.000     3.930     0.000    36.985  2900.132  2500.003     8.373     7.128     4.504
  2734.741   326.154   284.000     3.944     0.000    36.985  2900.132  2500.003     8.373     7.128     4.504
  2745.134   327.394   285.000     3.957     0.000    36.566  2900.125  2500.003     8.373     7.128     4.504
  2755.539   328.636   286.000     3.971     0.000    36.566  2900.125  2500.003     8.373     7.128     4.504
  2765.958   329.879   287.000     3.985     0.000    36.566  2900.125  2500.003     8.373     7.128     4.504
  2776.390   331.123   288.000     3.999     0.000    36.154  2900.118  2500.002     8.373     7.128     4.504
  2786.835   332.369   289.000     4.013     0.000    36.154  2900.118  2500.002     8.373     7.128     4.504
  2797.293   333.617   290.000     4.027     0.000    36.154  2900.118  2500.002     8.373     7.128     4.504
  2807.764   334.866   291.000     4.041     0.000    35.750  2900.112  2500.002     8.373     7.127     4.504
  2818.248   336.117   292.000     4.055     0.000    35.750  2900.112  2500.002     8.373     7.127     4.504
  2828.746   337.369   293.000     4.069     0.000    35.750  2900.112  2500.002     8.373     7.127     4.504
  2839.256   338.623   294.000     4.082     0.000    35.353  2900.106  2500.002     8.373     7.127     4.504
  2849.780   339.878   295.000     4.096     0.000    35.353  2900.106  2500.002     8.373     7.127     4.504
  2860.316   341.135   296.000     4.110     0.000    35.353  2900.106  2500.002     8.373     7.127     4.504
  2870.865   342.394   297.000     4.124     0.000    34.964  2900.100  2500.002     8.373     7.127     4.504
  2881.428   343.654   298.000     4.138     0.000    34.964  2900.100  2500.002     8.373     7.127     4.504
  2892.003   344.915   299.000     4.152     0.000    34.964  2900.100  2500.002     8.373     7.127     4.504
  2902.591   346.178   300.000     4.166     0.000    34.582  2900.095  2500.002     8.373     7.127     4.504
  2913.192   347.443   301.000     4.180     0.000    34.582  2900.095  2500.002     8.373     7.127     4.504
  2923.806   348.709   302.000     4.194     0.000    34.582  2900.095  2500.002     8.373     7.127     4.504
  2934.433   349.977   303.000     4.207     0.000    34.206  2900.090  2500.002     8.373     7.127     4.504
  2945.073   351.246   304.000     4.221     0.000    34.206  2900.090  2500.002     8.373     7.127     4.504
  2955.726   352.517   305.000     4.235     0.000    34.206  2900.090  2500.002     8.373     7.127     4.504
  2966.391   353.789   306.000     4.249     0.000    33.838  2900.085  2500.002     8.373     7.127     4.504
  2977.070   355.063   307.000     4.263     0.000    33.838  2900.085  2500.002     8.373     7.127     4.504
  2987.761   356.338   308.000     4.277     0.000    33.838  2900.085  2500.002     8.373     7.127     4.504
  2998.465   357.615   309.000     4.291     0.000    33.476  2900.080  2500.002     8.373     7.127     4.504
  3009.181   358.894   310.000     4.305     0.000    33.476  2900.080  2500.002     8.373     7.127     4.504
  3019.911   360.174   311.000     4.319     0.000    33.476  2900.080  2500.002     8.373     7.127     4.504
  3030.653   361.455   312.000     4.332     0.000    33.120  2900.076  2500.002     8.373     7.127     4.504
  3041.408   362.738   313.000     4.346     0.000    33.120  2900.076  2500.002     8.373     7.127     4.504
  3052.176   364.023   314.000     4.360     0.000    33.120  2900.076  2500.002     8.373     7.127     4.504
  3062.956   365.309   315.000     4.374     0.000    32.771  2900.072  2500.001     8.373     7.127     4.504
